link,title,writer
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--chris-therien-on-the-flyers--hextall--going-postal-180406433.html,"Marek Vs. Wyshynski Podcast: Chris Therien on the Flyers, Hextall; Going Postal!",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/milan-lucic-accused-of-spearing-alexei-emelin-again--but-no-suspension-coming-155606401.html,"Milan Lucic accused of spearing Alexei Emelin again, but no suspension coming",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ron-hextall-is-new-flyers-gm-as-paul-holmgren-gets-kicked-up-to-president-142033185.html,Ron Hextall is new Flyers GM as Paul Holmgren gets kicked up to president,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/how-hockey-fans-announce-they-re-having-a-baby--photos-204240478.html,How hockey fans announce they're having a baby (Photos),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--peter-laviolette-hired--chris-johnston-in-montreal--nhl-trolls-180916788.html,Marek Vs. Wyshynski Podcast: Peter Laviolette hired; Chris Johnston in Montreal; NHL trolls,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/peter-laviolette-hired-by-nashville-predators-as-new-head-coach-173725263.html,Peter Laviolette hired by Nashville Predators as new head coach,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ex-nhl-ref-kerry-fraser-declares-mighty-ducks--flying-v-totally-legal-165547160.html,Ex-NHL ref Kerry Fraser declares Mighty Ducks’ Flying-V totally legal,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jack-adams-award--mike-babcock-vs--jon-cooper-vs--patrick-roy-153741496.html,Jack Adams Award: Mike Babcock vs. Jon Cooper vs. Patrick Roy,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--marc-andre-fleury--playoff-mvp-134436218.html,"Conn Smythe Watch: Marc-Andre Fleury, playoff MVP?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/stanley-cup-playoffs-three-stars--the-flower-blooms-in-manhattan-050645095.html,Stanley Cup Playoffs Three Stars: The Flower blooms in Manhattan,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/corey-perry-squirts-water-into-jeff-carter-s-glove--wins-stanley-cup-of-pranks--video-045010187.html,"Corey Perry squirts water into Jeff Carter’s glove, wins Stanley Cup of pranks (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/after--stupid-schedule--ny-rangers-ready-for-rest--reload-vs--penguins-032035249.html,"After ‘stupid schedule’ NY Rangers ready for rest, reload vs. Penguins",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marc-andre-fleury-shuts-out-rangers-in-game-3--pens-take-2-1-lead-021057954.html,"Marc-Andre Fleury shuts out Rangers in Game 3, Pens take 2-1 lead",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marc-andre-fleury-pets-his-post-after-it-saves-him-from-rangers-goal--gif-013253357.html,Marc-Andre Fleury pets his post after it saves him from Rangers goal (GIF),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ny-rangers--power-outage-draining-their-playoff-life-again-212721706.html,NY Rangers’ power outage draining their playoff life again,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mystery-solved--where-did-usa-hockey-s-delightfully-vulgar-victory-song-begin-201628646.html,Mystery solved: Where did USA Hockey’s delightfully vulgar victory song begin?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ted-lindsay-award--sidney-crosby-vs--two-other-guys-161719677.html,Ted Lindsay Award: Sidney Crosby vs. two other guys,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/kirk-muller-fired-by-carolina-hurricanes--who-s-the-next-coach-in-raleigh-154334905.html,Kirk Muller fired by Carolina Hurricanes; who's the next coach in Raleigh?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--blackhawks-domination-boosts-jonathan-toews-064936568.html,Conn Smythe Watch: Blackhawks domination boosts Jonathan Toews,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/what-s-wrong-with-sidney-crosby-and-his-goal-scoring-173104099.html,What’s wrong with Sidney Crosby and his goal scoring?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--kopitar-king-of-mvp-race-131041719.html,Conn Smythe Watch: Kopitar King of MVP race,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/stanley-cup-playoff-three-stars--kings--bruins-victorious-083352631.html,"Stanley Cup Playoff Three Stars: Kings, Bruins victorious",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marian-gaborik-on-game-1-heroism---we-re-not-done-072556218.html,Marian Gaborik on Game 1 heroism: ‘We’re not done’,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--patrick-kane-s-showtime-push-for-mvp-135637750.html,Conn Smythe Watch: Patrick Kane's showtime push for MVP,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--katie-strang--boring-nhlers--game-show-friday-175046540.html,"Marek Vs. Wyshynski Podcast: Katie Strang, boring NHLers, Game Show Friday",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--welcome-to-the-mvp-race--p-k--subban-133313331.html,"Conn Smythe Watch: Welcome to the MVP race, P.K. Subban",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/don-cherry-unleashes-metallic-gold-suit-on-an-unsuspecting-public--photo-011516320.html,Don Cherry unleashes metallic gold suit on an unsuspecting public (Photo),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-s-stanley-cup-playoffs-round-2-staff-prognostications-225228659.html,Puck Daddy’s Stanley Cup Playoffs Round 2 Staff Prognostications,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/boston-bruins-vs--montreal-canadiens--puck-daddy-s-tinder-nhl-playoff-preview-205612009.html,Boston Bruins vs. Montreal Canadiens: Puck Daddy’s Tinder NHL Playoff Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--nick-kypreos--tortorella-fired-and-round-2-174356214.html,"Marek Vs. Wyshynski Podcast: Nick Kypreos, Tortorella fired and Round 2",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/montreal-renames-sam-adams--restaurants-in-preparation-of-bruins-battle-163928123.html,"Montreal renames Sam Adams, restaurants in preparation of Bruins battle",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/hart-trophy-finalists--sidney-crosby-vs--ryan-getzlaf-vs--claude-giroux-154519729.html,Hart Trophy Finalists: Sidney Crosby vs. Ryan Getzlaf vs. Claude Giroux,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/after-heart-ripping-choke--where-do-san-jose-sharks-go-from-here-151809168.html,"After heart-ripping choke, where do San Jose Sharks go from here?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--kopitar-moves-to-front-of-pack-070647601.html,Conn Smythe Watch: Kopitar moves to front of pack,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/how-did-colorado-avalanche-s-first-goal-count-vs--wild-in-game-7-030418403.html,How did Colorado Avalanche’s first goal count vs. Wild in Game 7?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/potential-heroes-and-zeroes-for-nhl-playoffs--game-7-night-181651144.html,Potential heroes and zeroes for NHL Playoffs’ Game 7 Night,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-game-7s-all-nighter-live-chat-225631846.html,Puck Daddy Game 7s All-Nighter Live Chat!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/masterton-trophy-finalists--jaromir-jagr-vs--manny-malhotra-vs--dominic-moore-154127986.html,Masterton Trophy Finalists: Jaromir Jagr vs. Manny Malhotra vs. Dominic Moore,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--who-will-be-the-game-7-heroes--061525170.html,Conn Smythe Watch: Who will be the Game 7 heroes?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/watch-massive-fan-brawl-during-flyers-vs--rangers-game-6--video-054436316.html,Watch massive fan brawl during Flyers vs. Rangers Game 6 (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--brad-treliving-of-flames--ron-francis-of-hurricanes-and-game-7s-174214268.html,"Marek Vs. Wyshynski Podcast: Brad Treliving of Flames, Ron Francis of Hurricanes and Game 7s",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/wayne-simmonds-on-donald-sterling---make-him-sell-the-team--get-him-out-of-there-172316258.html,"Wayne Simmonds on Donald Sterling: ‘Make him sell the team, get him out of there’",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/teemu-selanne-and-the-khl--his-next--big-adventure--after-anaheim-ducks-162446485.html,Teemu Selanne and the KHL: His next ‘big adventure’ after Anaheim Ducks?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mark-messier-leadership-award-finalists--dustin-brown-vs--ryan-getzlaf-vs--jonathan-toews-152934612.html,Mark Messier Leadership Award Finalists: Dustin Brown vs. Ryan Getzlaf vs. Jonathan Toews,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--parise--kopitar-jump-into-mvp-race-061904793.html,"Conn Smythe Watch: Parise, Kopitar jump into MVP race",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/penguins-end-blue-jackets--upset-bid-with-game-6-victory-020606483.html,Penguins end Blue Jackets’ upset bid with Game 6 victory,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-miller--playoff-bust-for-st--louis-blues-150017694.html,"Ryan Miller, playoff bust for St. Louis Blues",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/cam-atkinson-buys-tickets-for-blue-jackets-fans-camping-out-for-game-6-221854448.html,Cam Atkinson buys tickets for Blue Jackets fans camping out for Game 6,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-keenan-angrily-chases-referees-off-the-ice-after-khl-playoff-loss--video-214910712.html,Mike Keenan angrily chases referees off the ice after KHL playoff loss (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/eulogy--remembering-the-2013-14-detroit-red-wings-205405622.html,Eulogy: Remembering the 2013-14 Detroit Red Wings,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--daryl-reaugh-on-stars--best-gm-that-aren-t-gms-175612922.html,Marek Vs. Wyshynski Podcast: Daryl Reaugh on Stars; best GM that aren't GMs,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ron-francis-era-begins-for-carolina-hurricanes--as-gm-rutherford-steps-down-170717202.html,"Ron Francis Era begins for Carolina Hurricanes, as GM Rutherford steps down",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/norris-trophy-finalists--zdeno-chara-vs--duncan-keith-vs--shea-weber-154432243.html,Norris Trophy Finalists: Zdeno Chara vs. Duncan Keith vs. Shea Weber,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--tuukka-vs--toews-071846482.html,Conn Smythe Watch: Tuukka vs. Toews,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/la-times-columnist-suggests-donald-sterling-buy-hockey-team-to-avoid-blacks-175041067.html,LA Times columnist suggests Donald Sterling buy hockey team to avoid blacks,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--mackinnon-closes-mvp-gap-153746424.html,Conn Smythe Watch: MacKinnon closes MVP gap,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-garbutt-fined--1-474-36-for-spearing-corey-perry-221927404.html,"Ryan Garbutt fined $1,474.36 for spearing Corey Perry",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/george-mcphee-s-end-and-the-ongoing-capitals--identity-crisis-210841622.html,George McPhee’s end and the ongoing Capitals identity crisis,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--getzlaf--toews-make-their-mark-in-race-142201363.html,"Conn Smythe Watch: Getzlaf, Toews make their mark in race",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-garbutt-s-sneaky-spear-on-corey-perry-leads-to-game-5-ejection--video-034006575.html,Ryan Garbutt’s sneaky spear on Corey Perry leads to Game 5 ejection (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/t-j--oshie-scores-awesome-goal-from-his-knees-vs--blackhawks-025847802.html,T.J. Oshie scores awesome goal from his knees vs. Blackhawks,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jersey-fouls--fouling-your-whole-family--200340604.html,Jersey Fouls: Fouling your family; attack of Blue Jackets; Breaking Bad sweater,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--rask-leads-pack--kuemper-saving-wild-181302748.html,Conn Smythe Watch: Rask leads pack; Kuemper saving Wild,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--elliotte-friedman--ryan-lambert-and-game-show-friday-173414195.html,"Marek Vs. Wyshynski Podcast: Elliotte Friedman, Ryan Lambert and Game Show Friday!",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/how-much-will-is-cost-to-buy-the-new-york-islanders-170054576.html,How much will is cost to buy the New York Islanders?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/vezina-trophy-finalists--ben-bishop-vs--tuukka-rask-vs--semyon-varlamov-153642007.html,Vezina Trophy Finalists: Ben Bishop vs. Tuukka Rask vs. Semyon Varlamov,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/the-greatest-patrick-kane-goal-celebration-gif-of-all-time-202505262.html,The greatest Patrick Kane goal celebration GIF of all-time,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast---rick-tocchet-on-the-rangers-flyers--cooke--hart-trophy-180412889.html,"Marek Vs. Wyshynski Podcast: Rick Tocchet on the Rangers/Flyers, Cooke; Hart Trophy",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/why-did-matt-cooke-only-get-suspended-seven-games-173744300.html,Why did Matt Cooke only get suspended seven games?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/listen-to-blue-jackets-fans-go-insane-after-ot-goal-in-game-4--audio-162000166.html,Listen to Blue Jackets fans go insane after OT goal in Game 4 (Audio),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/selke-trophy-finalists--patrice-bergeron-vs--anze-kopitar-vs--jonathan-toews-155537182.html,Selke Trophy Finalists: Patrice Bergeron vs. Anze Kopitar vs. Jonathan Toews,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/conn-smythe-watch--who-are-the-leaders-for-playoff-mvp-144647404.html,Conn Smythe Watch: Who are the leaders for playoff MVP?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marc-andre-fleury-makes-two-gaffes--blue-jackets-rally-to-win-game-4-023508719.html,"Marc-Andre Fleury makes two gaffes, Blue Jackets rally to win Game 4",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/behold--the-stanley-keg-of-hockey---photo-204832812.html,"Behold, the Stanley Keg of hockey! (Photo)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/teemu-selanne--healthy-scratch-for-game-4-180109545.html,"Teemu Selanne, healthy scratch for Game 4",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--hot-stanley-cup-playoff-action-and-going-postal-174121275.html,Marek Vs. Wyshynski Podcast: Hot Stanley Cup Playoff action and Going Postal,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-playoff-live-chat-165648722.html,Puck Daddy Playoff Live Chat!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/calder-trophy-finalists--nathan-mackinnon-vs--tyler-johnson-vs--ondrej-palat-161703325.html,Calder Trophy Finalists: Nathan MacKinnon vs. Tyler Johnson vs. Ondrej Palat,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ron-maclean-makes-awkward-apology-after-french-canadian-ref-conspiracy-theory-150019863.html,Ron MacLean makes awkward apology after French-Canadian ref conspiracy theory,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jimmy-fallon-presents-nhl-playoff-awards--basically-ruins-matt-niskanen-for-us-135926200.html,"Jimmy Fallon presents NHL Playoff Awards, basically ruins Matt Niskanen for us",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/montreal-canadiens-sweep-lightning--avoid-scare-from-latvian-nemesis-020408004.html,"Montreal Canadiens sweep Lightning, avoid scare from Latvian nemesis",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--matt-cooke--lady-byng-and-storytime-with-terry-ryan-175624762.html,"Marek Vs. Wyshynski Podcast: Matt Cooke, Lady Byng and storytime with Terry Ryan",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/matt-cooke-can-be-reformed-and-still-be-an-injurious--expletive-171615704.html,Matt Cooke can be reformed and still be an injurious [expletive],greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/lady-byng-finalists--patrick-marleau-vs--ryan-o-reilly-vs--marty-st--louis-155902184.html,Lady Byng Finalists: Patrick Marleau vs. Ryan O’Reilly vs. Marty St. Louis,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/where-have-you-gone--gustav-nyquist-152226910.html,"Where have you gone, Gustav Nyquist?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/matt-cooke-gets-in-person-hearing-with-nhl-after-knee-on-knee-hit-073331179.html,Matt Cooke gets in-person hearing with NHL after knee-on-knee hit,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/stanley-cup-playoffs-three-stars--granlund-wins-in-ot--goalies-pitch-shutouts-060917131.html,Stanley Cup Playoffs Three Stars: Granlund wins in OT; goalies pitch shutouts,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ducks-lose-stephane-robidas-to-broken-leg-in-game-3--video-040455547.html,Ducks lose Stephane Robidas to broken leg in Game 3 (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mikael-granlund-scores-unreal-ot-goal-to-win-game-3-for-wild-023435584.html,Mikael Granlund scores unreal OT goal to win Game 3 for Wild,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/penguins-score-3-goals-on-3-shots-in-2-13--stun-columbus-in-game-3-021018381.html,"Penguins score 3 goals on 3 shots in 2:13, stun Columbus in Game 3",greg
